Source,Weight_kg,Sex,Age_yrs,Month,Year
CAN_shoreside,0.544,U,4,8,2011
CAN_shoreside,0.462,U,5,8,2011
CAN_shoreside,0.485,U,5,8,2011
CAN_shoreside,0.509,U,5,8,2011
CAN_shoreside,0.514,U,5,8,2011
CAN_shoreside,0.529,U,5,8,2011
CAN_shoreside,0.538,U,5,8,2011
CAN_shoreside,0.596,U,5,8,2011
CAN_shoreside,0.512,U,6,8,2011
CAN_shoreside,0.571,U,6,8,2011
CAN_shoreside,0.632,U,6,8,2011
CAN_shoreside,0.685,U,6,8,2011
CAN_shoreside,0.553,U,7,8,2011
CAN_shoreside,0.688,U,8,8,2011
CAN_shoreside,0.999,U,8,8,2011
CAN_shoreside,0.933,U,10,8,2011
CAN_shoreside,1.105,U,12,8,2011
CAN_shoreside,0.384,U,4,9,2012
CAN_shoreside,0.386,U,4,9,2012
CAN_shoreside,0.422,U,4,9,2012
CAN_shoreside,0.452,U,4,9,2012
CAN_shoreside,0.5,U,4,9,2012
CAN_shoreside,0.52,U,4,9,2012
CAN_shoreside,0.486,U,5,9,2012
CAN_shoreside,0.388,U,4,5,2016
CAN_shoreside,0.412,U,4,5,2016
CAN_shoreside,0.421,U,4,5,2016
CAN_shoreside,0.423,U,4,5,2016
CAN_shoreside,0.457,U,4,5,2016
CAN_shoreside,0.517,U,4,5,2016
CAN_shoreside,0.44,U,5,5,2016
CAN_shoreside,0.491,U,5,5,2016
CAN_shoreside,0.338,U,6,5,2016
CAN_shoreside,0.35,U,6,5,2016
CAN_shoreside,0.393,U,6,5,2016
CAN_shoreside,0.4,U,6,5,2016
CAN_shoreside,0.404,U,6,5,2016
CAN_shoreside,0.406,U,6,5,2016
CAN_shoreside,0.421,U,6,5,2016
CAN_shoreside,0.424,U,6,5,2016
CAN_shoreside,0.426,U,6,5,2016
CAN_shoreside,0.427,U,6,5,2016
CAN_shoreside,0.428,U,6,5,2016
CAN_shoreside,0.43,U,6,5,2016
CAN_shoreside,0.434,U,6,5,2016
CAN_shoreside,0.434,U,6,5,2016
CAN_shoreside,0.439,U,6,5,2016
CAN_shoreside,0.444,U,6,5,2016
CAN_shoreside,0.447,U,6,5,2016
CAN_shoreside,0.451,U,6,5,2016
CAN_shoreside,0.457,U,6,5,2016
CAN_shoreside,0.459,U,6,5,2016
CAN_shoreside,0.461,U,6,5,2016
CAN_shoreside,0.465,U,6,5,2016
CAN_shoreside,0.468,U,6,5,2016
CAN_shoreside,0.482,U,6,5,2016
CAN_shoreside,0.492,U,6,5,2016
CAN_shoreside,0.496,U,6,5,2016
CAN_shoreside,0.5,U,6,5,2016
CAN_shoreside,0.501,U,6,5,2016
CAN_shoreside,0.502,U,6,5,2016
CAN_shoreside,0.503,U,6,5,2016
CAN_shoreside,0.509,U,6,5,2016
CAN_shoreside,0.513,U,6,5,2016
CAN_shoreside,0.521,U,6,5,2016
CAN_shoreside,0.524,U,6,5,2016
CAN_shoreside,0.527,U,6,5,2016
CAN_shoreside,0.531,U,6,5,2016
CAN_shoreside,0.532,U,6,5,2016
CAN_shoreside,0.535,U,6,5,2016
CAN_shoreside,0.547,U,6,5,2016
CAN_shoreside,0.549,U,6,5,2016
CAN_shoreside,0.552,U,6,5,2016
CAN_shoreside,0.555,U,6,5,2016
CAN_shoreside,0.558,U,6,5,2016
CAN_shoreside,0.574,U,6,5,2016
CAN_shoreside,0.578,U,6,5,2016
CAN_shoreside,0.579,U,6,5,2016
CAN_shoreside,0.586,U,6,5,2016
CAN_shoreside,0.6,U,6,5,2016
CAN_shoreside,0.608,U,6,5,2016
CAN_shoreside,0.609,U,6,5,2016
CAN_shoreside,0.61,U,6,5,2016
CAN_shoreside,0.628,U,6,5,2016
CAN_shoreside,0.693,U,6,5,2016
CAN_shoreside,0.798,U,6,5,2016
CAN_shoreside,0.428,U,7,5,2016
CAN_shoreside,0.455,U,7,5,2016
CAN_shoreside,0.458,U,7,5,2016
CAN_shoreside,0.488,U,7,5,2016
CAN_shoreside,0.604,U,7,5,2016
CAN_shoreside,0.484,U,8,5,2016
CAN_shoreside,0.51,U,8,5,2016
CAN_shoreside,0.556,U,8,5,2016
CAN_shoreside,0.577,U,8,5,2016
CAN_shoreside,0.585,U,8,5,2016
CAN_shoreside,0.634,U,8,5,2016
CAN_shoreside,0.536,U,9,5,2016
CAN_shoreside,0.643,U,10,5,2016
CAN_shoreside,0.886,U,10,5,2016
CAN_shoreside,0.565,U,12,5,2016
CAN_shoreside,1.318,U,13,5,2016
CAN_shoreside,0.868,U,15,5,2016
CAN_shoreside,1.031,U,15,5,2016
CAN_freezer,0.41,U,6,7,2016
CAN_freezer,0.5,U,6,7,2016
CAN_freezer,0.51,U,6,7,2016
CAN_freezer,0.51,U,6,7,2016
CAN_freezer,0.6,U,6,7,2016
CAN_freezer,0.63,U,6,7,2016
CAN_freezer,0.46,U,7,7,2016
CAN_freezer,0.6,U,7,7,2016
CAN_shoreside,0.466,U,6,8,2016
CAN_shoreside,0.53,U,6,8,2016
CAN_shoreside,0.554,U,6,8,2016
CAN_shoreside,0.616,U,6,8,2016
CAN_shoreside,0.618,U,6,8,2016
CAN_shoreside,0.676,U,6,8,2016
CAN_shoreside,0.684,U,6,8,2016
CAN_shoreside,0.708,U,6,8,2016
CAN_shoreside,0.59,U,7,8,2016
CAN_shoreside,0.494,U,8,8,2016
CAN_shoreside,0.314,U,2,9,2016
CAN_shoreside,0.327,U,2,9,2016
CAN_shoreside,0.351,U,2,9,2016
CAN_shoreside,0.365,U,2,9,2016
CAN_shoreside,0.383,U,2,9,2016
CAN_shoreside,0.411,U,2,9,2016
CAN_shoreside,0.275,U,3,9,2016
CAN_shoreside,0.339,U,4,9,2016
CAN_shoreside,0.454,U,4,9,2016
CAN_shoreside,0.572,U,4,9,2016
CAN_shoreside,0.594,U,4,9,2016
CAN_shoreside,0.559,U,5,9,2016
CAN_shoreside,0.678,U,5,9,2016
CAN_shoreside,0.422,U,6,9,2016
CAN_shoreside,0.437,U,6,9,2016
CAN_shoreside,0.475,U,6,9,2016
CAN_shoreside,0.478,U,6,9,2016
CAN_shoreside,0.5,U,6,9,2016
CAN_shoreside,0.508,U,6,9,2016
CAN_shoreside,0.533,U,6,9,2016
CAN_shoreside,0.555,U,6,9,2016
CAN_shoreside,0.558,U,6,9,2016
CAN_shoreside,0.56,U,6,9,2016
CAN_shoreside,0.574,U,6,9,2016
CAN_shoreside,0.577,U,6,9,2016
CAN_shoreside,0.578,U,6,9,2016
CAN_shoreside,0.581,U,6,9,2016
CAN_shoreside,0.583,U,6,9,2016
CAN_shoreside,0.588,U,6,9,2016
CAN_shoreside,0.602,U,6,9,2016
CAN_shoreside,0.61,U,6,9,2016
CAN_shoreside,0.628,U,6,9,2016
CAN_shoreside,0.642,U,6,9,2016
CAN_shoreside,0.648,U,6,9,2016
CAN_shoreside,0.535,U,8,9,2016
CAN_shoreside,0.552,U,8,9,2016
CAN_shoreside,0.713,U,9,9,2016
CAN_shoreside,0.71,U,14,9,2016
CAN_shoreside,0.31,U,2,10,2016
CAN_shoreside,0.375,U,2,10,2016
CAN_shoreside,0.395,U,2,10,2016
CAN_shoreside,0.406,U,2,10,2016
CAN_shoreside,0.581,U,2,10,2016
CAN_shoreside,0.451,U,3,10,2016
CAN_shoreside,0.976,U,3,10,2016
CAN_shoreside,0.418,U,4,10,2016
CAN_shoreside,0.663,U,4,10,2016
CAN_shoreside,0.685,U,4,10,2016
CAN_shoreside,0.389,U,5,10,2016
CAN_shoreside,0.62,U,5,10,2016
CAN_shoreside,0.455,U,6,10,2016
CAN_shoreside,0.467,U,6,10,2016
CAN_shoreside,0.481,U,6,10,2016
CAN_shoreside,0.497,U,6,10,2016
CAN_shoreside,0.505,U,6,10,2016
CAN_shoreside,0.518,U,6,10,2016
CAN_shoreside,0.537,U,6,10,2016
CAN_shoreside,0.548,U,6,10,2016
CAN_shoreside,0.577,U,6,10,2016
CAN_shoreside,0.588,U,6,10,2016
CAN_shoreside,0.607,U,6,10,2016
CAN_shoreside,0.665,U,6,10,2016
CAN_shoreside,0.711,U,6,10,2016
CAN_shoreside,0.722,U,6,10,2016
CAN_shoreside,0.821,U,6,10,2016
CAN_shoreside,0.472,U,7,10,2016
CAN_shoreside,0.6,U,7,10,2016
CAN_shoreside,0.624,U,7,10,2016
CAN_shoreside,0.938,U,7,10,2016
CAN_shoreside,0.572,U,8,10,2016
CAN_shoreside,0.588,U,8,10,2016
CAN_shoreside,0.693,U,8,10,2016
CAN_shoreside,0.827,U,8,10,2016
CAN_shoreside,0.678,U,9,10,2016
CAN_shoreside,1.55,U,9,10,2016
CAN_shoreside,0.933,U,10,10,2016
CAN_shoreside,0.688,U,12,10,2016
CAN_shoreside,1.598,U,12,10,2016
CAN_shoreside,0.315,U,3,4,2017
CAN_shoreside,0.316,U,3,4,2017
CAN_shoreside,0.392,U,5,4,2017
CAN_shoreside,0.457,U,5,4,2017
CAN_shoreside,0.477,U,5,4,2017
CAN_shoreside,0.57,U,5,4,2017
CAN_shoreside,0.421,U,7,4,2017
CAN_shoreside,0.422,U,7,4,2017
CAN_shoreside,0.432,U,7,4,2017
CAN_shoreside,0.44,U,7,4,2017
CAN_shoreside,0.451,U,7,4,2017
CAN_shoreside,0.458,U,7,4,2017
CAN_shoreside,0.459,U,7,4,2017
CAN_shoreside,0.467,U,7,4,2017
CAN_shoreside,0.469,U,7,4,2017
CAN_shoreside,0.506,U,7,4,2017
CAN_shoreside,0.508,U,7,4,2017
CAN_shoreside,0.509,U,7,4,2017
CAN_shoreside,0.517,U,7,4,2017
CAN_shoreside,0.519,U,7,4,2017
CAN_shoreside,0.548,U,7,4,2017
CAN_shoreside,0.555,U,7,4,2017
CAN_shoreside,0.562,U,7,4,2017
CAN_shoreside,0.566,U,7,4,2017
CAN_shoreside,0.567,U,7,4,2017
CAN_shoreside,0.582,U,7,4,2017
CAN_shoreside,0.585,U,7,4,2017
CAN_shoreside,0.601,U,7,4,2017
CAN_shoreside,0.614,U,7,4,2017
CAN_shoreside,0.623,U,7,4,2017
CAN_shoreside,0.656,U,7,4,2017
CAN_shoreside,0.707,U,7,4,2017
CAN_shoreside,0.46,U,8,4,2017
CAN_shoreside,0.46,U,8,4,2017
CAN_shoreside,0.49,U,8,4,2017
CAN_shoreside,0.522,U,8,4,2017
CAN_shoreside,0.525,U,8,4,2017
CAN_shoreside,0.533,U,8,4,2017
CAN_shoreside,0.557,U,8,4,2017
CAN_shoreside,0.577,U,8,4,2017
CAN_shoreside,0.589,U,8,4,2017
CAN_shoreside,0.593,U,8,4,2017
CAN_shoreside,0.606,U,8,4,2017
CAN_shoreside,0.636,U,8,4,2017
CAN_shoreside,0.637,U,8,4,2017
CAN_shoreside,0.657,U,8,4,2017
CAN_shoreside,0.675,U,8,4,2017
CAN_shoreside,0.579,U,9,4,2017
CAN_shoreside,0.619,U,9,4,2017
CAN_shoreside,0.769,U,10,4,2017
CAN_shoreside,0.857,U,12,4,2017
CAN_shoreside,0.39,U,3,5,2017
CAN_shoreside,0.39,U,3,5,2017
CAN_shoreside,0.396,U,3,5,2017
CAN_shoreside,0.41,U,3,5,2017
CAN_shoreside,0.411,U,3,5,2017
CAN_shoreside,0.426,U,3,5,2017
CAN_shoreside,0.459,U,3,5,2017
CAN_shoreside,0.476,U,3,5,2017
CAN_shoreside,0.479,U,3,5,2017
CAN_shoreside,0.484,U,3,5,2017
CAN_shoreside,0.491,U,3,5,2017
CAN_shoreside,0.492,U,3,5,2017
CAN_shoreside,0.403,U,4,5,2017
CAN_shoreside,0.421,U,4,5,2017
CAN_shoreside,0.469,U,4,5,2017
CAN_shoreside,0.529,U,4,5,2017
CAN_shoreside,0.539,U,4,5,2017
CAN_shoreside,0.396,U,5,5,2017
CAN_shoreside,0.483,U,5,5,2017
CAN_shoreside,0.485,U,5,5,2017
CAN_shoreside,0.408,U,6,5,2017
CAN_shoreside,0.469,U,6,5,2017
CAN_shoreside,0.471,U,6,5,2017
CAN_shoreside,0.489,U,6,5,2017
CAN_shoreside,0.513,U,6,5,2017
CAN_shoreside,0.524,U,6,5,2017
CAN_shoreside,0.544,U,6,5,2017
CAN_shoreside,0.546,U,6,5,2017
CAN_shoreside,0.556,U,6,5,2017
CAN_shoreside,0.558,U,6,5,2017
CAN_shoreside,0.594,U,6,5,2017
CAN_shoreside,0.604,U,6,5,2017
CAN_shoreside,0.612,U,6,5,2017
CAN_shoreside,0.69,U,6,5,2017
CAN_shoreside,0.788,U,6,5,2017
CAN_shoreside,0.894,U,6,5,2017
CAN_shoreside,0.449,U,7,5,2017
CAN_shoreside,0.459,U,7,5,2017
CAN_shoreside,0.461,U,7,5,2017
CAN_shoreside,0.466,U,7,5,2017
CAN_shoreside,0.467,U,7,5,2017
CAN_shoreside,0.467,U,7,5,2017
CAN_shoreside,0.47,U,7,5,2017
CAN_shoreside,0.473,U,7,5,2017
CAN_shoreside,0.477,U,7,5,2017
CAN_shoreside,0.48,U,7,5,2017
CAN_shoreside,0.482,U,7,5,2017
CAN_shoreside,0.483,U,7,5,2017
CAN_shoreside,0.485,U,7,5,2017
CAN_shoreside,0.489,U,7,5,2017
CAN_shoreside,0.49,U,7,5,2017
CAN_shoreside,0.492,U,7,5,2017
CAN_shoreside,0.494,U,7,5,2017
CAN_shoreside,0.504,U,7,5,2017
CAN_shoreside,0.506,U,7,5,2017
CAN_shoreside,0.508,U,7,5,2017
CAN_shoreside,0.508,U,7,5,2017
CAN_shoreside,0.509,U,7,5,2017
CAN_shoreside,0.509,U,7,5,2017
CAN_shoreside,0.512,U,7,5,2017
CAN_shoreside,0.512,U,7,5,2017
CAN_shoreside,0.513,U,7,5,2017
CAN_shoreside,0.518,U,7,5,2017
CAN_shoreside,0.519,U,7,5,2017
CAN_shoreside,0.521,U,7,5,2017
CAN_shoreside,0.522,U,7,5,2017
CAN_shoreside,0.523,U,7,5,2017
CAN_shoreside,0.524,U,7,5,2017
CAN_shoreside,0.526,U,7,5,2017
CAN_shoreside,0.526,U,7,5,2017
CAN_shoreside,0.528,U,7,5,2017
CAN_shoreside,0.53,U,7,5,2017
CAN_shoreside,0.533,U,7,5,2017
CAN_shoreside,0.536,U,7,5,2017
CAN_shoreside,0.538,U,7,5,2017
CAN_shoreside,0.542,U,7,5,2017
CAN_shoreside,0.542,U,7,5,2017
CAN_shoreside,0.544,U,7,5,2017
CAN_shoreside,0.546,U,7,5,2017
CAN_shoreside,0.552,U,7,5,2017
CAN_shoreside,0.555,U,7,5,2017
CAN_shoreside,0.557,U,7,5,2017
CAN_shoreside,0.559,U,7,5,2017
CAN_shoreside,0.559,U,7,5,2017
CAN_shoreside,0.56,U,7,5,2017
CAN_shoreside,0.56,U,7,5,2017
CAN_shoreside,0.561,U,7,5,2017
CAN_shoreside,0.562,U,7,5,2017
CAN_shoreside,0.565,U,7,5,2017
CAN_shoreside,0.571,U,7,5,2017
CAN_shoreside,0.578,U,7,5,2017
CAN_shoreside,0.584,U,7,5,2017
CAN_shoreside,0.585,U,7,5,2017
CAN_shoreside,0.594,U,7,5,2017
CAN_shoreside,0.595,U,7,5,2017
CAN_shoreside,0.598,U,7,5,2017
CAN_shoreside,0.604,U,7,5,2017
CAN_shoreside,0.611,U,7,5,2017
CAN_shoreside,0.612,U,7,5,2017
CAN_shoreside,0.625,U,7,5,2017
CAN_shoreside,0.627,U,7,5,2017
CAN_shoreside,0.634,U,7,5,2017
CAN_shoreside,0.634,U,7,5,2017
CAN_shoreside,0.649,U,7,5,2017
CAN_shoreside,0.677,U,7,5,2017
CAN_shoreside,0.702,U,7,5,2017
CAN_shoreside,0.704,U,7,5,2017
CAN_shoreside,0.721,U,7,5,2017
CAN_shoreside,0.926,U,7,5,2017
CAN_shoreside,1.027,U,7,5,2017
CAN_shoreside,0.413,U,8,5,2017
CAN_shoreside,0.426,U,8,5,2017
CAN_shoreside,0.429,U,8,5,2017
CAN_shoreside,0.432,U,8,5,2017
CAN_shoreside,0.475,U,8,5,2017
CAN_shoreside,0.48,U,8,5,2017
CAN_shoreside,0.488,U,8,5,2017
CAN_shoreside,0.5,U,8,5,2017
CAN_shoreside,0.517,U,8,5,2017
CAN_shoreside,0.524,U,8,5,2017
CAN_shoreside,0.529,U,8,5,2017
CAN_shoreside,0.53,U,8,5,2017
CAN_shoreside,0.534,U,8,5,2017
CAN_shoreside,0.551,U,8,5,2017
CAN_shoreside,0.554,U,8,5,2017
CAN_shoreside,0.561,U,8,5,2017
CAN_shoreside,0.561,U,8,5,2017
CAN_shoreside,0.565,U,8,5,2017
CAN_shoreside,0.568,U,8,5,2017
CAN_shoreside,0.573,U,8,5,2017
CAN_shoreside,0.598,U,8,5,2017
CAN_shoreside,0.635,U,8,5,2017
CAN_shoreside,0.669,U,8,5,2017
CAN_shoreside,0.694,U,8,5,2017
CAN_shoreside,0.704,U,8,5,2017
CAN_shoreside,0.707,U,8,5,2017
CAN_shoreside,0.858,U,8,5,2017
CAN_shoreside,0.481,U,9,5,2017
CAN_shoreside,0.525,U,9,5,2017
CAN_shoreside,0.533,U,9,5,2017
CAN_shoreside,0.533,U,9,5,2017
CAN_shoreside,0.539,U,9,5,2017
CAN_shoreside,0.572,U,9,5,2017
CAN_shoreside,0.603,U,9,5,2017
CAN_shoreside,0.628,U,9,5,2017
CAN_shoreside,0.683,U,9,5,2017
CAN_shoreside,0.725,U,9,5,2017
CAN_shoreside,0.981,U,9,5,2017
CAN_shoreside,0.612,U,10,5,2017
CAN_shoreside,0.698,U,10,5,2017
CAN_shoreside,0.519,U,11,5,2017
CAN_shoreside,0.545,U,11,5,2017
CAN_shoreside,0.579,U,11,5,2017
CAN_shoreside,0.709,U,11,5,2017
CAN_shoreside,0.654,U,12,5,2017
CAN_shoreside,0.697,U,12,5,2017
CAN_shoreside,0.787,U,12,5,2017
CAN_shoreside,0.716,U,13,5,2017
CAN_shoreside,1.141,U,18,5,2017
CAN_shoreside,0.828,U,21,5,2017
CAN_shoreside,0.425,U,3,6,2017
CAN_shoreside,0.484,U,3,6,2017
CAN_shoreside,0.493,U,3,6,2017
CAN_shoreside,0.502,U,4,6,2017
CAN_shoreside,0.466,U,5,6,2017
CAN_shoreside,0.482,U,5,6,2017
CAN_shoreside,0.467,U,6,6,2017
CAN_shoreside,0.469,U,6,6,2017
CAN_shoreside,0.48,U,6,6,2017
CAN_shoreside,0.486,U,6,6,2017
CAN_shoreside,0.502,U,6,6,2017
CAN_shoreside,0.515,U,6,6,2017
CAN_shoreside,0.531,U,6,6,2017
CAN_shoreside,0.535,U,6,6,2017
CAN_shoreside,0.541,U,6,6,2017
CAN_shoreside,0.567,U,6,6,2017
CAN_shoreside,0.575,U,6,6,2017
CAN_shoreside,0.592,U,6,6,2017
CAN_shoreside,0.72,U,6,6,2017
CAN_shoreside,0.377,U,7,6,2017
CAN_shoreside,0.439,U,7,6,2017
CAN_shoreside,0.457,U,7,6,2017
CAN_shoreside,0.467,U,7,6,2017
CAN_shoreside,0.469,U,7,6,2017
CAN_shoreside,0.484,U,7,6,2017
CAN_shoreside,0.492,U,7,6,2017
CAN_shoreside,0.496,U,7,6,2017
CAN_shoreside,0.496,U,7,6,2017
CAN_shoreside,0.501,U,7,6,2017
CAN_shoreside,0.501,U,7,6,2017
CAN_shoreside,0.503,U,7,6,2017
CAN_shoreside,0.507,U,7,6,2017
CAN_shoreside,0.507,U,7,6,2017
CAN_shoreside,0.509,U,7,6,2017
CAN_shoreside,0.514,U,7,6,2017
CAN_shoreside,0.515,U,7,6,2017
CAN_shoreside,0.517,U,7,6,2017
CAN_shoreside,0.517,U,7,6,2017
CAN_shoreside,0.523,U,7,6,2017
CAN_shoreside,0.523,U,7,6,2017
CAN_shoreside,0.526,U,7,6,2017
CAN_shoreside,0.528,U,7,6,2017
CAN_shoreside,0.53,U,7,6,2017
CAN_shoreside,0.53,U,7,6,2017
CAN_shoreside,0.531,U,7,6,2017
CAN_shoreside,0.535,U,7,6,2017
CAN_shoreside,0.538,U,7,6,2017
CAN_shoreside,0.541,U,7,6,2017
CAN_shoreside,0.545,U,7,6,2017
CAN_shoreside,0.545,U,7,6,2017
CAN_shoreside,0.549,U,7,6,2017
CAN_shoreside,0.55,U,7,6,2017
CAN_shoreside,0.553,U,7,6,2017
CAN_shoreside,0.557,U,7,6,2017
CAN_shoreside,0.56,U,7,6,2017
CAN_shoreside,0.567,U,7,6,2017
CAN_shoreside,0.57,U,7,6,2017
CAN_shoreside,0.571,U,7,6,2017
CAN_shoreside,0.571,U,7,6,2017
CAN_shoreside,0.588,U,7,6,2017
CAN_shoreside,0.592,U,7,6,2017
CAN_shoreside,0.592,U,7,6,2017
CAN_shoreside,0.593,U,7,6,2017
CAN_shoreside,0.596,U,7,6,2017
CAN_shoreside,0.598,U,7,6,2017
CAN_shoreside,0.602,U,7,6,2017
CAN_shoreside,0.608,U,7,6,2017
CAN_shoreside,0.617,U,7,6,2017
CAN_shoreside,0.62,U,7,6,2017
CAN_shoreside,0.665,U,7,6,2017
CAN_shoreside,0.714,U,7,6,2017
CAN_shoreside,0.718,U,7,6,2017
CAN_shoreside,0.723,U,7,6,2017
CAN_shoreside,0.724,U,7,6,2017
CAN_shoreside,0.748,U,7,6,2017
CAN_shoreside,0.797,U,7,6,2017
CAN_shoreside,0.807,U,7,6,2017
CAN_shoreside,0.482,U,8,6,2017
CAN_shoreside,0.485,U,8,6,2017
CAN_shoreside,0.486,U,8,6,2017
CAN_shoreside,0.49,U,8,6,2017
CAN_shoreside,0.491,U,8,6,2017
CAN_shoreside,0.492,U,8,6,2017
CAN_shoreside,0.546,U,8,6,2017
CAN_shoreside,0.547,U,8,6,2017
CAN_shoreside,0.561,U,8,6,2017
CAN_shoreside,0.585,U,8,6,2017
CAN_shoreside,0.592,U,8,6,2017
CAN_shoreside,0.627,U,8,6,2017
CAN_shoreside,0.636,U,8,6,2017
CAN_shoreside,0.637,U,8,6,2017
CAN_shoreside,0.532,U,9,6,2017
CAN_shoreside,0.551,U,9,6,2017
CAN_shoreside,0.57,U,9,6,2017
CAN_shoreside,0.586,U,9,6,2017
CAN_shoreside,0.596,U,9,6,2017
CAN_shoreside,0.633,U,9,6,2017
CAN_shoreside,0.629,U,10,6,2017
CAN_shoreside,0.636,U,10,6,2017
CAN_shoreside,0.865,U,12,6,2017
CAN_shoreside,0.336,U,2,7,2017
CAN_shoreside,0.534,U,2,7,2017
CAN_shoreside,0.4,U,3,7,2017
CAN_shoreside,0.446,U,3,7,2017
CAN_shoreside,0.447,U,3,7,2017
CAN_shoreside,0.498,U,3,7,2017
CAN_shoreside,0.512,U,3,7,2017
CAN_shoreside,0.513,U,3,7,2017
CAN_shoreside,0.525,U,3,7,2017
CAN_shoreside,0.532,U,3,7,2017
CAN_shoreside,0.536,U,3,7,2017
CAN_shoreside,0.558,U,3,7,2017
CAN_shoreside,0.562,U,3,7,2017
CAN_shoreside,0.581,U,3,7,2017
CAN_shoreside,0.593,U,3,7,2017
CAN_shoreside,0.648,U,3,7,2017
CAN_shoreside,0.684,U,3,7,2017
CAN_shoreside,0.707,U,3,7,2017
CAN_shoreside,0.738,U,3,7,2017
CAN_shoreside,0.742,U,3,7,2017
CAN_shoreside,0.745,U,3,7,2017
CAN_shoreside,0.403,U,4,7,2017
CAN_shoreside,0.511,U,4,7,2017
CAN_shoreside,0.529,U,5,7,2017
CAN_shoreside,0.564,U,5,7,2017
CAN_shoreside,0.601,U,5,7,2017
CAN_shoreside,0.631,U,5,7,2017
CAN_shoreside,0.68,U,5,7,2017
CAN_shoreside,0.49,U,6,7,2017
CAN_shoreside,0.531,U,6,7,2017
CAN_shoreside,0.534,U,6,7,2017
CAN_shoreside,0.535,U,6,7,2017
CAN_shoreside,0.59,U,6,7,2017
CAN_shoreside,0.598,U,6,7,2017
CAN_shoreside,0.62,U,6,7,2017
CAN_shoreside,0.659,U,6,7,2017
CAN_shoreside,0.462,U,7,7,2017
CAN_shoreside,0.487,U,7,7,2017
CAN_shoreside,0.5,U,7,7,2017
CAN_shoreside,0.505,U,7,7,2017
CAN_shoreside,0.506,U,7,7,2017
CAN_shoreside,0.515,U,7,7,2017
CAN_shoreside,0.517,U,7,7,2017
CAN_shoreside,0.518,U,7,7,2017
CAN_shoreside,0.523,U,7,7,2017
CAN_shoreside,0.526,U,7,7,2017
CAN_shoreside,0.542,U,7,7,2017
CAN_shoreside,0.554,U,7,7,2017
CAN_shoreside,0.559,U,7,7,2017
CAN_shoreside,0.561,U,7,7,2017
CAN_shoreside,0.562,U,7,7,2017
CAN_shoreside,0.565,U,7,7,2017
CAN_shoreside,0.567,U,7,7,2017
CAN_shoreside,0.577,U,7,7,2017
CAN_shoreside,0.581,U,7,7,2017
CAN_shoreside,0.583,U,7,7,2017
CAN_shoreside,0.585,U,7,7,2017
CAN_shoreside,0.598,U,7,7,2017
CAN_shoreside,0.6,U,7,7,2017
CAN_shoreside,0.601,U,7,7,2017
CAN_shoreside,0.602,U,7,7,2017
CAN_shoreside,0.602,U,7,7,2017
CAN_shoreside,0.608,U,7,7,2017
CAN_shoreside,0.61,U,7,7,2017
CAN_shoreside,0.614,U,7,7,2017
CAN_shoreside,0.624,U,7,7,2017
CAN_shoreside,0.632,U,7,7,2017
CAN_shoreside,0.635,U,7,7,2017
CAN_shoreside,0.637,U,7,7,2017
CAN_shoreside,0.647,U,7,7,2017
CAN_shoreside,0.647,U,7,7,2017
CAN_shoreside,0.649,U,7,7,2017
CAN_shoreside,0.662,U,7,7,2017
CAN_shoreside,0.663,U,7,7,2017
CAN_shoreside,0.669,U,7,7,2017
CAN_shoreside,0.67,U,7,7,2017
CAN_shoreside,0.672,U,7,7,2017
CAN_shoreside,0.675,U,7,7,2017
CAN_shoreside,0.68,U,7,7,2017
CAN_shoreside,0.681,U,7,7,2017
CAN_shoreside,0.686,U,7,7,2017
CAN_shoreside,0.691,U,7,7,2017
CAN_shoreside,0.693,U,7,7,2017
CAN_shoreside,0.695,U,7,7,2017
CAN_shoreside,0.7,U,7,7,2017
CAN_shoreside,0.704,U,7,7,2017
CAN_shoreside,0.707,U,7,7,2017
CAN_shoreside,0.711,U,7,7,2017
CAN_shoreside,0.742,U,7,7,2017
CAN_shoreside,0.744,U,7,7,2017
CAN_shoreside,0.746,U,7,7,2017
CAN_shoreside,0.755,U,7,7,2017
CAN_shoreside,0.765,U,7,7,2017
CAN_shoreside,0.814,U,7,7,2017
CAN_shoreside,0.815,U,7,7,2017
CAN_shoreside,0.822,U,7,7,2017
CAN_shoreside,0.852,U,7,7,2017
CAN_shoreside,0.866,U,7,7,2017
CAN_shoreside,0.897,U,7,7,2017
CAN_shoreside,0.915,U,7,7,2017
CAN_shoreside,0.946,U,7,7,2017
CAN_shoreside,0.976,U,7,7,2017
CAN_shoreside,0.992,U,7,7,2017
CAN_shoreside,0.999,U,7,7,2017
CAN_shoreside,1.17,U,7,7,2017
CAN_shoreside,0.52,U,8,7,2017
CAN_shoreside,0.526,U,8,7,2017
CAN_shoreside,0.553,U,8,7,2017
CAN_shoreside,0.577,U,8,7,2017
CAN_shoreside,0.588,U,8,7,2017
CAN_shoreside,0.604,U,8,7,2017
CAN_shoreside,0.612,U,8,7,2017
CAN_shoreside,0.625,U,8,7,2017
CAN_shoreside,0.641,U,8,7,2017
CAN_shoreside,0.65,U,8,7,2017
CAN_shoreside,0.68,U,8,7,2017
CAN_shoreside,0.684,U,8,7,2017
CAN_shoreside,0.703,U,8,7,2017
CAN_shoreside,0.703,U,8,7,2017
CAN_shoreside,0.708,U,8,7,2017
CAN_shoreside,0.709,U,8,7,2017
CAN_shoreside,1.361,U,8,7,2017
CAN_shoreside,0.558,U,9,7,2017
CAN_shoreside,0.561,U,9,7,2017
