Source,Weight_kg,Sex,Age_yrs,Length_cm,Month,Year
ATSEA,0.68,M,8,50,5,2013
ATSEA,0.86,M,7,52,5,2013
ATSEA,0.7,F,8,50,5,2013
ATSEA,0.52,F,5,45,5,2013
ATSEA,0.88,F,14,55,5,2013
ATSEA,0.68,M,8,49,5,2013
ATSEA,0.37,F,3,40,6,2013
ATSEA,0.26,F,3,36,6,2013
ATSEA,0.33,F,3,39,6,2013
ATSEA,0.48,M,8,43,5,2013
ATSEA,0.47,F,4,41,5,2013
ATSEA,0.41,F,5,42,5,2013
ATSEA,0.38,M,5,39,5,2013
ATSEA,0.55,M,5,45,5,2013
ATSEA,0.38,F,3,39,5,2013
ATSEA,0.4,M,4,40,6,2013
ATSEA,0.4,M,5,40,6,2013
ATSEA,0.43,M,5,42,6,2013
ATSEA,0.24,M,3,35,6,2013
ATSEA,0.36,F,3,38,6,2013
ATSEA,0.36,F,3,39,6,2013
ATSEA,0.39,M,5,40,5,2013
ATSEA,0.48,M,5,44,5,2013
ATSEA,0.69,M,7,48,5,2013
ATSEA,0.4,F,4,40,5,2013
ATSEA,0.29,M,3,37,5,2013
ATSEA,0.42,M,3,41,5,2013
ATSEA,0.44,F,5,43,5,2013
ATSEA,0.4,F,5,41,5,2013
ATSEA,0.33,F,5,37,5,2013
ATSEA,0.86,M,8,55,5,2013
ATSEA,1.25,F,16,60,5,2013
ATSEA,0.68,F,8,50,5,2013
ATSEA,0.48,M,6,42,5,2013
ATSEA,0.56,M,6,45,5,2013
ATSEA,0.62,F,5,47,5,2013
ATSEA,0.55,M,5,46,5,2013
ATSEA,0.43,F,4,40,5,2013
ATSEA,0.5,F,6,44,5,2013
ATSEA,0.45,M,5,42,5,2013
ATSEA,0.6,M,8,47,5,2013
ATSEA,0.47,F,5,44,5,2013
ATSEA,0.4,M,5,42,5,2013
ATSEA,0.59,M,5,47,5,2013
ATSEA,0.57,F,5,45,5,2013
ATSEA,0.44,M,5,42,5,2013
ATSEA,0.41,M,5,42,5,2013
ATSEA,0.84,M,7,55,5,2013
ATSEA,0.44,M,5,43,5,2013
ATSEA,0.46,F,5,42,5,2013
ATSEA,0.65,F,4,46,5,2013
ATSEA,0.49,M,8,43,5,2013
ATSEA,0.34,F,3,38,5,2013
ATSEA,0.46,F,5,45,5,2013
ATSEA,0.26,M,3,35,6,2013
ATSEA,0.27,M,3,36,6,2013
ATSEA,0.27,M,3,36,6,2013
ATSEA,0.3,M,3,38,6,2013
ATSEA,0.33,M,3,38,6,2013
ATSEA,0.3,F,3,37,6,2013
ATSEA,0.31,M,3,36,6,2013
ATSEA,0.31,M,3,37,6,2013
ATSEA,0.36,F,3,38,6,2013
ATSEA,0.24,M,3,35,6,2013
ATSEA,0.32,M,3,37,6,2013
ATSEA,0.34,F,3,39,6,2013
ATSEA,0.27,M,3,35,6,2013
ATSEA,0.31,M,3,37,6,2013
ATSEA,0.32,F,3,38,6,2013
ATSEA,0.3,M,3,35,6,2013
ATSEA,0.44,M,5,42,6,2013
ATSEA,0.49,F,4,43,6,2013
ATSEA,0.73,M,8,49,5,2013
ATSEA,0.6,F,5,46,5,2013
ATSEA,0.63,F,7,49,5,2013
ATSEA,0.71,M,5,50,5,2013
ATSEA,0.81,M,7,53,5,2013
ATSEA,0.92,F,14,53,5,2013
ATSEA,1.12,F,14,59,5,2013
ATSEA,0.98,M,11,56,5,2013
ATSEA,0.73,F,8,50,5,2013
ATSEA,0.41,M,5,42,5,2013
ATSEA,0.51,M,5,44,5,2013
ATSEA,0.8,M,14,53,5,2013
ATSEA,0.32,M,3,37,6,2013
ATSEA,0.28,F,3,36,6,2013
ATSEA,0.37,F,3,39,6,2013
ATSEA,0.25,M,3,35,6,2013
ATSEA,0.27,F,3,36,6,2013
ATSEA,0.54,F,5,47,6,2013
ATSEA,0.34,M,4,38,5,2013
ATSEA,0.31,F,3,36,5,2013
ATSEA,0.31,F,3,37,5,2013
ATSEA,0.72,M,8,49,5,2013
ATSEA,0.62,F,5,47,5,2013
ATSEA,0.38,F,3,39,5,2013
ATSEA,0.34,M,3,38,5,2013
ATSEA,0.33,F,3,38,5,2013
ATSEA,0.42,F,5,42,5,2013
ATSEA,0.45,M,5,42,5,2013
ATSEA,0.59,F,5,47,5,2013
ATSEA,0.48,F,5,43,5,2013
ATSEA,0.3,F,3,37,5,2013
ATSEA,0.46,F,5,43,5,2013
ATSEA,0.58,F,7,49,5,2013
ATSEA,0.5,M,4,43,5,2013
ATSEA,0.47,M,7,44,5,2013
ATSEA,0.52,F,5,44,5,2013
