Source,Weight_kg,Sex,Age_yrs,Length_cm,Month,Year
ATSEA,0.32,F,3,38,5,2011
ATSEA,0.31,F,3,38,5,2011
ATSEA,0.55,F,5,46,5,2011
ATSEA,0.3,F,3,38,5,2011
ATSEA,0.34,M,3,38,5,2011
ATSEA,0.36,M,3,38,5,2011
ATSEA,0.3,F,3,38,5,2011
ATSEA,0.3,M,3,38,5,2011
ATSEA,0.34,M,3,41,5,2011
ATSEA,0.63,M,12,51,5,2011
ATSEA,0.36,F,4,39,5,2011
ATSEA,0.46,F,5,45,5,2011
ATSEA,0.44,M,3,43,5,2011
ATSEA,0.63,M,5,47,5,2011
ATSEA,0.45,F,3,43,5,2011
ATSEA,0.75,M,12,52,5,2011
ATSEA,0.61,F,6,49,5,2011
ATSEA,0.77,F,8,53,5,2011
ATSEA,0.37,M,5,40,5,2011
ATSEA,0.4,M,5,41,5,2011
ATSEA,1.11,F,12,58,5,2011
ATSEA,0.41,M,5,40,5,2011
ATSEA,0.41,F,3,42,5,2011
ATSEA,0.7,F,12,52,5,2011
ATSEA,0.36,F,3,41,5,2011
ATSEA,0.59,F,6,46,5,2011
ATSEA,0.53,F,5,46,5,2011
ATSEA,0.34,F,4,40,5,2011
ATSEA,0.36,M,3,40,5,2011
ATSEA,0.34,M,3,40,5,2011
ATSEA,0.4,F,3,40,5,2011
ATSEA,0.68,F,5,50,5,2011
ATSEA,0.26,M,3,36,5,2011
ATSEA,0.27,M,3,37,5,2011
ATSEA,0.55,M,6,46,5,2011
ATSEA,0.59,M,6,47,5,2011
ATSEA,0.61,M,12,50,5,2011
ATSEA,0.37,F,3,40,5,2011
ATSEA,0.42,F,5,43,5,2011
ATSEA,0.53,F,5,46,5,2011
ATSEA,0.99,F,6,54,5,2011
ATSEA,0.45,M,5,43,5,2011
ATSEA,0.49,M,5,46,5,2011
ATSEA,0.75,F,7,51,5,2011
ATSEA,0.3,F,3,39,5,2011
ATSEA,0.32,F,3,40,5,2011
ATSEA,0.26,M,3,37,5,2011
ATSEA,0.6,M,5,49,5,2011
ATSEA,0.72,F,5,49,5,2011
ATSEA,0.86,F,10,53,5,2011
ATSEA,0.43,M,5,44,5,2011
ATSEA,0.46,M,5,44,5,2011
ATSEA,0.5,F,6,44,5,2011
ATSEA,0.35,F,3,40,5,2011
ATSEA,0.33,M,3,39,5,2011
ATSEA,0.31,M,4,39,5,2011
ATSEA,0.28,F,3,36,6,2011
ATSEA,0.32,F,3,39,6,2011
ATSEA,0.32,M,3,38,6,2011
ATSEA,0.5,M,5,44,6,2011
ATSEA,0.48,F,5,42,6,2011
ATSEA,0.51,F,5,45,6,2011
ATSEA,0.33,M,3,36,5,2011
ATSEA,0.36,M,3,41,5,2011
ATSEA,0.46,M,6,45,5,2011
ATSEA,0.41,F,3,40,5,2011
ATSEA,0.42,F,3,42,5,2011
ATSEA,0.49,F,5,43,5,2011
ATSEA,0.3,M,3,37,5,2011
ATSEA,0.33,F,3,38,5,2011
ATSEA,0.44,F,3,42,5,2011
ATSEA,0.34,M,4,39,5,2011
ATSEA,0.34,M,3,40,5,2011
ATSEA,0.36,M,4,40,5,2011
ATSEA,0.48,F,5,47,5,2011
ATSEA,0.62,F,5,48,5,2011
ATSEA,0.48,M,6,44,5,2011
ATSEA,0.24,M,3,39,5,2011
ATSEA,0.34,M,3,41,5,2011
ATSEA,0.48,M,5,45,5,2011
ATSEA,0.45,M,5,42,5,2011
