"Source","Weight_kg","Sex","Age_yrs","Length_cm","Month","Year"
"Acoustic U.S.",0.164,"M",1,30,"7","2021"
"Acoustic U.S.",0.168,"M",2,31,"7","2021"
"Acoustic U.S.",0.196,"M",1,31,"7","2021"
"Acoustic U.S.",0.198,"M",1,32,"7","2021"
"Acoustic U.S.",0.202,"M",2,32,"7","2021"
"Acoustic U.S.",0.216,"M",2,32,"7","2021"
"Acoustic U.S.",0.206,"M",2,33,"7","2021"
"Acoustic U.S.",0.22,"M",2,33,"7","2021"
"Acoustic U.S.",0.242,"M",2,33,"7","2021"
"Acoustic U.S.",0.224,"M",2,34,"7","2021"
"Acoustic U.S.",0.224,"M",2,34,"7","2021"
"Acoustic U.S.",0.238,"M",2,34,"7","2021"
"Acoustic U.S.",0.248,"M",2,34,"7","2021"
"Acoustic U.S.",0.242,"M",3,35,"7","2021"
"Acoustic U.S.",0.274,"M",2,35,"7","2021"
"Acoustic U.S.",0.27,"M",2,36,"7","2021"
"Acoustic U.S.",0.302,"M",2,36,"7","2021"
"Acoustic U.S.",0.362,"M",3,37,"7","2021"
"Acoustic U.S.",0.46,"M",4,42,"7","2021"
"Acoustic U.S.",0.1,"F",1,25,"7","2021"
"Acoustic U.S.",0.108,"F",1,26,"7","2021"
"Acoustic U.S.",0.122,"F",1,27,"7","2021"
"Acoustic U.S.",0.124,"F",1,27,"7","2021"
"Acoustic U.S.",0.124,"F",1,27,"7","2021"
"Acoustic U.S.",0.126,"F",1,28,"7","2021"
"Acoustic U.S.",0.142,"F",1,28,"7","2021"
"Acoustic U.S.",0.148,"F",1,28,"7","2021"
"Acoustic U.S.",0.14,"F",1,29,"7","2021"
"Acoustic U.S.",0.146,"F",1,29,"7","2021"
"Acoustic U.S.",0.148,"F",1,29,"7","2021"
"Acoustic U.S.",0.184,"F",1,29,"7","2021"
"Acoustic U.S.",0.164,"F",1,31,"7","2021"
"Acoustic U.S.",0.178,"F",3,31,"7","2021"
"Acoustic U.S.",0.188,"F",1,31,"7","2021"
"Acoustic U.S.",0.208,"F",2,31,"7","2021"
"Acoustic U.S.",0.18,"F",2,32,"7","2021"
"Acoustic U.S.",0.208,"F",1,32,"7","2021"
"Acoustic U.S.",0.192,"F",1,33,"7","2021"
"Acoustic U.S.",0.194,"F",1,33,"7","2021"
"Acoustic U.S.",0.21,"F",2,33,"7","2021"
"Acoustic U.S.",0.226,"F",2,33,"7","2021"
"Acoustic U.S.",0.236,"F",2,34,"7","2021"
"Acoustic U.S.",0.242,"F",2,34,"7","2021"
"Acoustic U.S.",0.262,"F",2,34,"7","2021"
"Acoustic U.S.",0.266,"F",2,35,"7","2021"
