Source,Weight_kg,Sex,Age_yrs,Length_cm,Month,Year
ATSEA,0.61,M,10,48,5,2009
ATSEA,0.44,F,4,48,5,2009
ATSEA,0.24,M,2,35,5,2009
ATSEA,0.19,M,2,30,5,2009
ATSEA,0.73,F,10,50,5,2009
ATSEA,0.29,M,3,36,5,2009
ATSEA,0.23,F,2,34,5,2009
ATSEA,0.82,F,10,50,5,2009
ATSEA,0.58,M,5,45,5,2009
ATSEA,0.62,F,10,46,5,2009
ATSEA,0.71,F,10,50,5,2009
ATSEA,0.73,M,6,51,5,2009
ATSEA,0.61,F,6,47,5,2009
ATSEA,0.84,F,10,51,5,2009
ATSEA,0.51,M,4,42,6,2009
ATSEA,0.64,M,10,46,6,2009
ATSEA,0.75,M,10,50,6,2009
ATSEA,0.51,F,4,43,6,2009
ATSEA,0.76,F,10,51,6,2009
ATSEA,0.74,F,6,49,6,2009
ATSEA,0.72,F,10,49,6,2009
ATSEA,0.86,F,6,50,6,2009
ATSEA,0.65,M,10,48,5,2009
ATSEA,0.67,F,10,48,5,2009
ATSEA,0.71,F,10,49,5,2009
ATSEA,0.34,M,3,39,5,2009
ATSEA,0.73,M,10,51,5,2009
ATSEA,0.33,F,3,38,5,2009
ATSEA,0.45,M,4,42,5,2009
ATSEA,0.91,F,6,53,5,2009
ATSEA,0.85,F,10,50,5,2009
ATSEA,0.59,M,10,46,5,2009
ATSEA,0.61,M,6,49,5,2009
ATSEA,0.55,F,4,48,5,2009
ATSEA,0.57,M,10,46,5,2009
ATSEA,0.69,F,5,47,5,2009
ATSEA,0.77,F,6,50,5,2009
ATSEA,0.6,M,4,45,5,2009
ATSEA,0.72,M,10,49,5,2009
ATSEA,0.68,F,6,48,5,2009
ATSEA,0.54,M,5,45,5,2009
ATSEA,0.55,M,5,44,5,2009
ATSEA,0.7,F,8,51,5,2009
ATSEA,0.68,M,10,46,5,2009
ATSEA,0.66,M,10,51,5,2009
ATSEA,0.8,F,10,52,5,2009
ATSEA,0.9,M,13,60,5,2009
ATSEA,0.56,F,4,45,5,2009
ATSEA,0.77,F,9,50,5,2009
ATSEA,0.62,M,4,46,5,2009
ATSEA,0.71,M,10,49,5,2009
ATSEA,0.84,F,7,51,5,2009
ATSEA,0.73,F,10,49,5,2009
ATSEA,0.56,F,4,44,5,2009
ATSEA,0.92,F,10,53,5,2009
ATSEA,0.66,M,5,48,5,2009
ATSEA,0.69,F,10,47,5,2009
ATSEA,0.7,F,6,49,5,2009
ATSEA,0.47,M,4,40,5,2009
ATSEA,0.53,M,4,45,5,2009
ATSEA,0.58,M,6,46,5,2009
ATSEA,0.8,M,9,52,5,2009
ATSEA,1.02,F,8,56,5,2009
ATSEA,0.55,M,4,44,5,2009
ATSEA,0.74,M,5,49,5,2009
ATSEA,0.96,F,6,53,5,2009
ATSEA,0.56,M,6,46,5,2009
ATSEA,0.64,M,10,49,5,2009
ATSEA,0.9,F,10,54,5,2009
ATSEA,0.6,M,10,48,5,2009
ATSEA,0.63,M,6,48,5,2009
ATSEA,0.67,F,10,50,5,2009
ATSEA,0.71,F,10,48,5,2009
ATSEA,0.79,F,15,51,5,2009
ATSEA,0.71,F,10,50,5,2009
ATSEA,0.62,M,6,57,5,2009
ATSEA,0.75,F,6,58,5,2009
ATSEA,0.68,F,10,57,5,2009
ATSEA,0.53,M,4,44,5,2009
ATSEA,0.52,M,5,45,5,2009
ATSEA,0.6,M,5,48,5,2009
ATSEA,0.52,M,4,43,5,2009
ATSEA,0.67,M,6,50,5,2009
ATSEA,0.66,F,10,46,5,2009
ATSEA,0.38,M,3,38,5,2009
ATSEA,0.54,M,4,42,5,2009
ATSEA,0.62,M,6,47,5,2009
ATSEA,0.64,M,11,48,5,2009
ATSEA,0.78,M,10,51,5,2009
ATSEA,0.76,F,6,52,5,2009
ATSEA,0.59,M,10,57,5,2009
ATSEA,0.58,F,10,54,5,2009
ATSEA,0.64,F,4,56,5,2009
ATSEA,0.57,M,4,43,5,2009
ATSEA,0.78,F,10,49,5,2009
ATSEA,1.03,F,6,54,5,2009
ATSEA,0.59,M,6,45,5,2009
ATSEA,0.57,M,8,46,5,2009
ATSEA,0.78,M,7,50,5,2009
ATSEA,0.57,M,4,44,5,2009
ATSEA,0.7,M,4,49,5,2009
ATSEA,0.95,M,10,55,5,2009
ATSEA,0.61,F,10,47,5,2009
ATSEA,0.88,F,10,53,5,2009
ATSEA,0.59,F,10,46,5,2009
ATSEA,0.79,F,11,50,5,2009
ATSEA,0.72,F,12,52,5,2009
ATSEA,0.66,M,8,50,5,2009
ATSEA,0.7,F,5,49,5,2009
ATSEA,0.86,F,9,52,5,2009
ATSEA,0.6,M,4,44,5,2009
ATSEA,0.61,F,4,45,5,2009
ATSEA,0.77,F,10,50,5,2009
ATSEA,0.37,M,3,39,5,2009
ATSEA,0.68,F,6,48,5,2009
ATSEA,0.64,F,4,48,5,2009
ATSEA,0.47,M,3,40,5,2009
ATSEA,0.65,F,4,44,5,2009
ATSEA,0.78,F,5,50,5,2009
ATSEA,0.52,M,5,43,5,2009
ATSEA,0.74,M,10,50,5,2009
ATSEA,0.84,F,6,50,5,2009
ATSEA,0.57,M,5,46,5,2009
ATSEA,0.78,F,10,51,5,2009
ATSEA,0.77,F,10,52,5,2009
ATSEA,0.63,M,10,48,5,2009
ATSEA,0.66,F,10,49,5,2009
ATSEA,0.71,F,9,46,5,2009
ATSEA,0.52,M,4,42,5,2009
ATSEA,0.64,F,6,47,5,2009
ATSEA,0.74,F,9,51,5,2009
ATSEA,0.5,F,4,44,5,2009
ATSEA,0.66,F,4,47,5,2009
ATSEA,0.96,F,10,53,5,2009
ATSEA,0.7,M,8,48,5,2009
ATSEA,0.67,F,5,47,5,2009
ATSEA,1.1,F,10,56,5,2009
ATSEA,0.52,M,4,42,5,2009
ATSEA,0.66,F,8,49,5,2009
ATSEA,0.64,M,6,49,5,2009
ATSEA,0.48,M,6,42,5,2009
ATSEA,0.74,M,6,52,5,2009
ATSEA,0.84,F,6,52,5,2009
ATSEA,0.56,F,4,45,5,2009
ATSEA,0.64,F,5,47,5,2009
ATSEA,0.8,F,8,50,5,2009
ATSEA,0.72,M,10,49,5,2009
ATSEA,0.76,F,10,49,5,2009
ATSEA,1.12,F,10,55,5,2009
ATSEA,0.6,M,10,46,5,2009
ATSEA,0.18,M,3,33,5,2009
ATSEA,0.85,F,10,53,5,2009
ATSEA,0.66,M,6,49,5,2009
ATSEA,0.66,M,10,50,5,2009
ATSEA,0.66,F,10,49,5,2009
ATSEA,0.54,M,4,44,5,2009
ATSEA,0.62,F,10,46,5,2009
ATSEA,0.66,F,6,47,5,2009
ATSEA,0.82,F,10,49,5,2009
ATSEA,0.66,F,6,48,5,2009
ATSEA,0.67,F,10,47,5,2009
ATSEA,0.52,M,4,42,5,2009
ATSEA,0.85,M,10,51,5,2009
ATSEA,0.67,M,10,48,5,2009
ATSEA,0.64,M,6,48,5,2009
ATSEA,0.62,M,6,47,5,2009
ATSEA,0.7,M,8,49,5,2009
ATSEA,0.72,M,8,49,5,2009
ATSEA,0.65,M,9,47,5,2009
ATSEA,0.53,F,5,44,5,2009
ATSEA,0.6,M,6,46,5,2009
ATSEA,0.73,M,13,50,5,2009
ATSEA,0.74,F,10,52,5,2009
ATSEA,0.65,M,10,46,5,2009
ATSEA,0.48,M,4,42,5,2009
ATSEA,0.55,F,4,45,5,2009
ATSEA,0.67,M,8,47,5,2009
ATSEA,0.62,F,6,49,5,2009
ATSEA,0.84,F,10,51,5,2009
ATSEA,0.72,M,6,48,5,2009
ATSEA,0.76,F,8,49,5,2009
ATSEA,0.89,F,10,52,5,2009
ATSEA,0.54,M,4,42,5,2009
ATSEA,0.3,F,2,35,5,2009
ATSEA,0.8,F,8,49,5,2009
ATSEA,0.63,M,10,47,5,2009
ATSEA,0.69,M,13,49,5,2009
ATSEA,0.72,F,6,52,5,2009
ATSEA,0.64,M,6,46,5,2009
ATSEA,0.43,M,4,41,5,2009
ATSEA,0.64,M,10,50,5,2009
ATSEA,0.29,M,3,37,5,2009
ATSEA,0.51,F,6,45,5,2009
ATSEA,0.61,F,11,48,5,2009
ATSEA,0.6,M,7,47,5,2009
ATSEA,0.64,M,6,48,5,2009
ATSEA,0.81,M,10,51,5,2009
ATSEA,0.71,M,6,48,5,2009
ATSEA,0.76,M,9,51,5,2009
ATSEA,0.65,F,6,47,5,2009
ATSEA,0.6,M,4,44,5,2009
ATSEA,0.42,F,3,40,5,2009
ATSEA,0.58,F,8,45,5,2009
ATSEA,0.54,M,4,44,5,2009
ATSEA,0.55,M,4,44,5,2009
ATSEA,0.6,M,5,47,5,2009
ATSEA,0.63,M,10,47,5,2009
ATSEA,0.66,M,10,49,5,2009
ATSEA,0.72,F,9,48,5,2009
ATSEA,0.55,M,4,45,5,2009
ATSEA,0.76,M,9,48,5,2009
ATSEA,0.72,M,10,49,5,2009
ATSEA,0.5,M,3,41,5,2009
ATSEA,0.3,F,3,36,5,2009
ATSEA,0.56,F,5,46,5,2009
ATSEA,0.57,M,4,42,5,2009
ATSEA,0.61,M,10,47,5,2009
ATSEA,0.58,F,6,47,5,2009
ATSEA,0.59,M,10,48,5,2009
ATSEA,0.57,M,6,47,5,2009
ATSEA,0.59,M,10,47,5,2009
ATSEA,0.68,M,6,46,5,2009
ATSEA,0.44,M,4,41,5,2009
ATSEA,0.46,M,4,42,5,2009
ATSEA,0.65,M,10,47,5,2009
ATSEA,0.6,M,4,46,5,2009
ATSEA,0.75,F,10,48,5,2009
ATSEA,0.59,M,6,44,5,2009
ATSEA,0.67,F,6,47,5,2009
ATSEA,0.54,F,4,43,5,2009
ATSEA,0.58,M,10,46,5,2009
ATSEA,0.88,F,10,54,5,2009
ATSEA,0.94,F,10,55,5,2009
ATSEA,0.7,M,6,49,5,2009
ATSEA,0.55,F,4,44,5,2009
ATSEA,0.57,F,6,45,5,2009
ATSEA,0.7,M,10,50,5,2009
ATSEA,0.66,M,11,50,5,2009
ATSEA,0.64,F,6,47,5,2009
ATSEA,0.72,M,9,50,5,2009
ATSEA,0.77,M,6,51,5,2009
ATSEA,1.03,F,11,57,5,2009
ATSEA,0.6,M,8,47,5,2009
ATSEA,0.78,M,10,49,5,2009
ATSEA,0.8,F,6,52,5,2009
ATSEA,0.57,M,8,46,5,2009
ATSEA,0.94,F,10,54,5,2009
ATSEA,0.94,F,11,54,5,2009
ATSEA,0.55,M,5,45,5,2009
ATSEA,0.51,M,10,47,5,2009
ATSEA,0.32,M,3,36,5,2009
ATSEA,0.71,F,11,50,5,2009
ATSEA,0.77,F,10,50,5,2009
ATSEA,0.43,M,4,41,5,2009
ATSEA,0.61,M,6,46,5,2009
ATSEA,0.67,M,5,48,5,2009
ATSEA,0.32,M,6,45,5,2009
ATSEA,0.56,F,6,47,5,2009
ATSEA,0.48,F,7,49,5,2009
ATSEA,0.56,F,4,44,5,2009
ATSEA,0.71,F,6,48,5,2009
ATSEA,0.88,F,10,51,5,2009
ATSEA,0.83,M,8,50,5,2009
ATSEA,0.68,M,10,50,5,2009
ATSEA,0.49,F,4,42,5,2009
ATSEA,0.65,M,8,47,5,2009
ATSEA,0.62,M,9,48,5,2009
ATSEA,0.79,F,9,50,5,2009
ATSEA,0.72,M,5,48,5,2009
ATSEA,0.7,F,4,48,5,2009
ATSEA,0.62,F,10,49,5,2009
ATSEA,0.55,M,4,45,5,2009
ATSEA,0.56,M,10,46,5,2009
ATSEA,0.57,F,4,43,5,2009
ATSEA,0.53,M,5,45,5,2009
ATSEA,0.75,M,6,49,5,2009
ATSEA,0.48,M,4,44,5,2009
ATSEA,0.59,M,5,45,5,2009
ATSEA,0.69,M,10,47,5,2009
ATSEA,0.55,F,10,47,5,2009
ATSEA,0.78,M,7,49,5,2009
ATSEA,0.8,M,17,53,5,2009
ATSEA,0.77,F,8,48,5,2009
ATSEA,0.72,M,10,49,5,2009
ATSEA,0.7,M,11,49,5,2009
ATSEA,0.52,F,11,47,5,2009
ATSEA,0.68,F,6,45,5,2009
ATSEA,0.73,F,10,51,5,2009
ATSEA,0.78,M,6,58,5,2009
ATSEA,0.57,M,5,45,5,2009
ATSEA,0.62,M,10,48,5,2009
ATSEA,0.7,M,8,50,5,2009
ATSEA,0.61,F,10,47,5,2009
ATSEA,0.62,F,10,47,5,2009
ATSEA,1.38,F,10,53,5,2009
ATSEA,0.65,M,6,48,5,2009
ATSEA,0.54,M,4,43,5,2009
ATSEA,0.77,F,11,50,5,2009
ATSEA,0.69,M,10,50,5,2009
ATSEA,0.77,M,10,51,5,2009
ATSEA,0.9,F,13,52,5,2009
ATSEA,0.84,M,9,52,5,2009
ATSEA,0.78,F,8,49,5,2009
ATSEA,0.82,F,10,51,5,2009
ATSEA,0.9,M,10,52,5,2009
ATSEA,0.74,F,10,51,5,2009
ATSEA,0.86,F,6,53,5,2009
ATSEA,0.91,M,10,54,5,2009
ATSEA,0.7,F,5,47,5,2009
ATSEA,0.64,F,8,49,5,2009
ATSEA,0.55,M,4,43,5,2009
ATSEA,0.59,F,10,46,5,2009
ATSEA,0.74,F,9,47,5,2009
ATSEA,0.69,M,6,47,5,2009
ATSEA,0.54,M,10,44,5,2009
ATSEA,0.78,M,10,50,5,2009
ATSEA,0.65,M,8,47,5,2009
ATSEA,0.67,M,6,46,5,2009
ATSEA,0.69,M,6,48,5,2009
ATSEA,0.56,M,10,47,5,2009
ATSEA,0.79,M,10,52,5,2009
ATSEA,0.72,F,10,50,5,2009
ATSEA,0.5,M,3,41,5,2009
ATSEA,0.44,F,3,40,5,2009
ATSEA,0.6,F,4,44,5,2009
ATSEA,0.56,M,5,46,5,2009
ATSEA,0.71,F,5,49,5,2009
ATSEA,0.92,F,13,53,5,2009
ATSEA,0.68,M,8,50,5,2009
ATSEA,0.57,M,4,44,5,2009
ATSEA,0.72,F,6,49,5,2009
ATSEA,0.45,M,4,42,5,2009
ATSEA,0.82,M,10,54,5,2009
ATSEA,0.93,F,10,54,5,2009
ATSEA,0.64,M,10,49,5,2009
ATSEA,0.72,M,8,50,5,2009
ATSEA,0.63,F,4,45,5,2009
ATSEA,0.76,M,10,51,5,2009
ATSEA,0.66,F,6,50,5,2009
ATSEA,1.02,F,13,56,5,2009
ATSEA,0.56,M,10,45,5,2009
ATSEA,0.7,M,10,51,5,2009
ATSEA,0.92,F,10,56,5,2009
ATSEA,0.92,M,10,54,5,2009
ATSEA,0.69,M,8,47,5,2009
ATSEA,0.72,F,10,50,5,2009
ATSEA,0.61,F,6,47,5,2009
ATSEA,0.68,F,4,48,5,2009
ATSEA,0.57,F,9,48,5,2009
ATSEA,0.75,M,10,52,5,2009
ATSEA,0.78,F,10,49,5,2009
ATSEA,0.93,F,10,54,5,2009
ATSEA,0.77,M,5,49,5,2009
ATSEA,0.7,F,6,49,5,2009
ATSEA,0.74,F,9,51,5,2009
ATSEA,0.26,M,3,34,5,2009
ATSEA,0.25,M,3,37,5,2009
ATSEA,0.58,F,6,46,5,2009
ATSEA,0.45,M,4,41,5,2009
ATSEA,0.47,M,4,42,5,2009
ATSEA,0.79,M,10,53,5,2009
ATSEA,0.32,F,3,37,5,2009
ATSEA,0.24,M,3,33,5,2009
ATSEA,0.31,M,3,37,5,2009
ATSEA,0.59,M,6,48,5,2009
ATSEA,0.61,M,8,48,5,2009
ATSEA,0.41,F,3,42,5,2009
ATSEA,0.44,M,4,41,5,2009
ATSEA,0.46,M,4,42,5,2009
ATSEA,0.41,M,4,42,5,2009
ATSEA,0.36,M,3,39,5,2009
ATSEA,0.42,F,4,40,5,2009
ATSEA,0.4,F,4,41,5,2009
ATSEA,0.39,M,3,39,5,2009
ATSEA,0.32,F,3,37,5,2009
ATSEA,0.32,F,3,38,5,2009
ATSEA,0.54,M,4,45,5,2009
ATSEA,0.66,M,9,49,5,2009
ATSEA,0.82,F,10,51,5,2009
ATSEA,0.64,M,6,47,5,2009
ATSEA,0.66,M,10,48,5,2009
ATSEA,0.74,M,10,51,5,2009
ATSEA,0.92,M,10,54,5,2009
ATSEA,0.7,F,6,48,5,2009
ATSEA,0.79,F,10,49,5,2009
ATSEA,0.6,M,10,47,5,2009
ATSEA,0.9,M,12,53,5,2009
ATSEA,1.12,F,9,56,5,2009
ATSEA,0.5,M,4,45,5,2009
ATSEA,0.73,M,6,49,5,2009
ATSEA,0.82,F,10,51,5,2009
ATSEA,0.65,M,5,46,5,2009
ATSEA,0.55,M,4,44,5,2009
ATSEA,0.59,F,6,47,5,2009
ATSEA,0.73,M,10,49,5,2009
ATSEA,0.62,F,5,48,5,2009
ATSEA,1.23,F,10,55,5,2009
ATSEA,0.51,M,6,44,5,2009
ATSEA,0.61,M,4,44,5,2009
ATSEA,0.68,F,8,52,5,2009
ATSEA,0.64,M,10,43,5,2009
ATSEA,0.62,M,6,46,5,2009
ATSEA,0.86,F,10,52,5,2009
ATSEA,0.63,M,6,49,5,2009
ATSEA,0.71,M,9,53,5,2009
ATSEA,0.64,F,10,49,5,2009
ATSEA,0.66,M,10,48,5,2009
ATSEA,0.67,F,10,49,5,2009
ATSEA,0.86,F,11,55,5,2009
ATSEA,0.53,M,4,42,5,2009
ATSEA,0.69,M,6,49,5,2009
ATSEA,0.75,M,10,51,5,2009
ATSEA,0.59,M,10,46,5,2009
ATSEA,0.6,M,10,47,5,2009
ATSEA,0.55,M,4,44,5,2009
ATSEA,0.62,M,6,44,5,2009
ATSEA,0.74,M,6,48,5,2009
ATSEA,0.82,F,14,52,5,2009
ATSEA,0.54,M,4,43,5,2009
ATSEA,1.16,M,10,59,5,2009
ATSEA,0.73,F,10,49,5,2009
ATSEA,0.68,M,10,47,5,2009
ATSEA,0.94,M,10,53,5,2009
ATSEA,0.98,F,10,50,5,2009
ATSEA,0.65,M,10,46,5,2009
ATSEA,0.67,F,10,50,5,2009
ATSEA,0.76,F,10,53,5,2009
ATSEA,0.56,M,10,44,5,2009
ATSEA,0.59,M,6,45,5,2009
ATSEA,0.72,F,6,50,5,2009
ATSEA,0.66,M,4,44,5,2009
ATSEA,0.78,M,6,50,5,2009
ATSEA,0.66,F,10,48,5,2009
ATSEA,0.84,M,10,52,5,2009
ATSEA,0.67,M,7,47,5,2009
ATSEA,0.68,F,9,47,5,2009
ATSEA,0.57,M,4,43,5,2009
ATSEA,0.53,M,10,45,5,2009
ATSEA,0.71,F,6,48,5,2009
ATSEA,0.75,F,10,50,5,2009
ATSEA,0.79,F,10,53,5,2009
ATSEA,0.84,F,10,54,5,2009
ATSEA,0.68,M,10,48,5,2009
ATSEA,0.7,M,10,49,5,2009
ATSEA,0.73,M,10,50,5,2009
ATSEA,0.75,M,6,48,5,2009
ATSEA,0.6,F,4,44,5,2009
ATSEA,0.76,M,10,49,5,2009
ATSEA,0.75,M,11,49,5,2009
ATSEA,0.79,F,10,51,5,2009
ATSEA,0.83,F,10,52,5,2009
ATSEA,0.8,M,10,54,5,2009
ATSEA,0.66,M,10,46,5,2009
ATSEA,0.63,M,6,46,5,2009
ATSEA,0.72,M,10,49,5,2009
ATSEA,0.82,M,14,51,5,2009
ATSEA,0.72,F,10,49,5,2009
ATSEA,0.59,M,4,43,5,2009
ATSEA,0.74,M,6,47,5,2009
ATSEA,0.85,M,8,48,5,2009
ATSEA,0.73,M,10,48,5,2009
ATSEA,0.3,M,3,35,5,2009
ATSEA,0.57,F,6,46,5,2009
ATSEA,0.68,M,6,47,5,2009
ATSEA,0.72,M,10,47,5,2009
ATSEA,0.8,F,10,51,5,2009
ATSEA,0.75,M,10,47,5,2009
ATSEA,0.52,F,4,43,5,2009
ATSEA,0.77,F,10,50,5,2009
ATSEA,0.66,M,9,47,5,2009
ATSEA,0.54,F,4,45,5,2009
ATSEA,0.62,F,10,48,5,2009
ATSEA,0.6,M,10,48,5,2009
ATSEA,0.63,M,10,49,5,2009
ATSEA,0.75,F,10,50,5,2009
ATSEA,0.72,M,10,47,5,2009
ATSEA,0.72,M,10,48,5,2009
ATSEA,0.76,F,6,47,5,2009
ATSEA,1.19,M,10,61,5,2009
ATSEA,0.74,F,5,47,5,2009
ATSEA,0.66,F,10,49,5,2009
ATSEA,0.68,M,9,48,5,2009
ATSEA,0.78,F,6,48,5,2009
ATSEA,0.75,F,9,51,5,2009
ATSEA,0.28,F,3,36,5,2009
ATSEA,0.31,F,3,36,5,2009
ATSEA,0.36,F,3,38,5,2009
ATSEA,0.77,M,6,48,5,2009
ATSEA,0.52,F,4,43,5,2009
ATSEA,0.65,F,10,48,5,2009
ATSEA,0.45,F,4,42,5,2009
ATSEA,0.51,F,4,44,5,2009
ATSEA,0.74,F,10,52,5,2009
ATSEA,0.45,M,4,42,5,2009
ATSEA,0.39,F,4,41,5,2009
ATSEA,0.51,F,4,44,5,2009
ATSEA,0.77,F,5,48,5,2009
ATSEA,0.35,F,3,38,5,2009
ATSEA,0.74,F,10,49,5,2009
ATSEA,0.68,F,10,47,5,2009
ATSEA,0.69,F,10,49,5,2009
ATSEA,1.34,F,11,62,5,2009
ATSEA,0.51,M,4,41,5,2009
ATSEA,0.53,M,4,44,5,2009
ATSEA,0.69,F,11,49,5,2009
ATSEA,0.59,M,4,45,5,2009
ATSEA,0.54,M,6,45,5,2009
ATSEA,0.33,F,3,36,5,2009
ATSEA,0.67,M,5,48,5,2009
ATSEA,0.64,F,6,47,5,2009
ATSEA,0.82,F,9,53,5,2009
ATSEA,0.29,M,3,38,5,2009
ATSEA,0.47,M,4,41,5,2009
ATSEA,0.44,F,4,42,5,2009
ATSEA,0.43,M,3,41,5,2009
ATSEA,0.51,M,4,42,5,2009
ATSEA,0.41,F,3,41,5,2009
ATSEA,0.25,M,3,35,5,2009
ATSEA,0.27,M,3,36,5,2009
ATSEA,0.28,F,3,38,5,2009
ATSEA,0.61,F,4,44,6,2009
ATSEA,0.68,F,10,47,6,2009
ATSEA,0.71,F,7,47,6,2009
ATSEA,0.42,M,4,41,8,2009
ATSEA,0.55,F,4,45,8,2009
ATSEA,0.59,F,4,45,8,2009
ATSEA,0.53,F,4,45,8,2009
ATSEA,0.71,F,9,49,8,2009
ATSEA,0.52,F,4,43,8,2009
ATSEA,0.44,F,6,43,8,2009
ATSEA,0.74,F,6,49,8,2009
ATSEA,0.58,M,6,46,8,2009
ATSEA,0.62,M,11,47,8,2009
ATSEA,0.54,M,6,46,8,2009
ATSEA,0.46,F,4,42,8,2009
ATSEA,0.56,F,6,44,8,2009
ATSEA,0.68,F,10,47,8,2009
ATSEA,0.62,F,6,47,8,2009
ATSEA,0.5,M,4,43,8,2009
ATSEA,0.64,F,4,47,8,2009
ATSEA,0.66,F,10,48,8,2009
ATSEA,0.78,F,9,49,8,2009
ATSEA,0.74,F,10,51,8,2009
ATSEA,0.47,M,4,41,8,2009
ATSEA,0.99,M,7,53,8,2009
ATSEA,0.47,F,4,41,8,2009
ATSEA,0.5,F,4,42,8,2009
ATSEA,0.48,F,5,42,8,2009
ATSEA,0.46,M,4,43,8,2009
ATSEA,0.54,M,4,43,8,2009
ATSEA,0.58,M,10,45,8,2009
ATSEA,0.48,F,4,41,8,2009
ATSEA,0.5,F,4,43,8,2009
ATSEA,0.5,M,4,43,8,2009
ATSEA,0.54,M,6,44,8,2009
ATSEA,0.62,M,10,45,8,2009
ATSEA,0.64,F,10,47,8,2009
ATSEA,0.4,M,4,40,8,2009
ATSEA,0.47,M,4,42,8,2009
ATSEA,0.5,M,4,42,8,2009
ATSEA,0.67,M,11,47,8,2009
ATSEA,0.68,M,11,47,8,2009
ATSEA,0.61,M,10,48,8,2009
ATSEA,0.7,F,10,47,8,2009
ATSEA,0.7,F,8,48,8,2009
ATSEA,0.4,F,3,40,8,2009
ATSEA,0.52,F,4,44,8,2009
ATSEA,0.34,M,3,40,8,2009
ATSEA,0.62,M,5,46,8,2009
ATSEA,0.58,M,6,46,8,2009
ATSEA,0.46,F,4,42,8,2009
ATSEA,0.58,F,4,44,8,2009
ATSEA,0.59,F,6,45,8,2009
ATSEA,0.62,F,4,47,8,2009
ATSEA,0.75,F,9,48,8,2009
ATSEA,0.62,M,4,45,8,2009
ATSEA,0.62,M,10,47,8,2009
ATSEA,0.4,F,3,40,8,2009
ATSEA,0.44,F,4,41,8,2009
ATSEA,0.62,F,6,47,8,2009
ATSEA,0.42,M,4,41,8,2009
