Source,Weight_kg,Sex,Age_yrs,Length_cm,Month,Year
ATSEA,0.5,F,4,42,5,2014
ATSEA,0.39,M,4,40,5,2014
ATSEA,0.44,M,4,41,5,2014
ATSEA,0.43,M,4,41,5,2014
ATSEA,0.47,F,4,42,5,2014
ATSEA,1,F,11,54,5,2014
ATSEA,0.55,M,6,46,5,2014
ATSEA,0.6,M,7,46,5,2014
ATSEA,0.6,M,10,46,5,2014
ATSEA,0.55,M,4,43,5,2014
ATSEA,0.48,M,5,44,5,2014
ATSEA,0.51,F,4,43,5,2014
ATSEA,0.57,M,9,45,5,2014
ATSEA,0.6,M,8,45,5,2014
ATSEA,0.53,M,6,45,5,2014
ATSEA,0.52,M,6,44,5,2014
ATSEA,0.39,F,4,39,5,2014
ATSEA,0.51,M,6,45,5,2014
ATSEA,0.42,F,4,42,5,2014
ATSEA,0.5,F,4,44,5,2014
ATSEA,0.39,M,4,41,5,2014
ATSEA,0.55,F,4,44,5,2014
ATSEA,0.62,F,6,47,5,2014
ATSEA,0.59,M,7,45,5,2014
ATSEA,0.43,M,4,41,5,2014
ATSEA,0.55,M,6,46,5,2014
ATSEA,0.4,F,4,40,5,2014
ATSEA,0.43,M,5,43,5,2014
ATSEA,0.47,F,5,44,5,2014
ATSEA,0.74,F,5,49,5,2014
ATSEA,0.41,F,4,43,5,2014
ATSEA,0.39,M,4,41,5,2014
ATSEA,0.45,M,5,44,5,2014
ATSEA,0.48,M,4,42,5,2014
ATSEA,0.55,M,6,45,5,2014
ATSEA,0.47,M,6,45,5,2014
ATSEA,0.6,M,6,48,5,2014
ATSEA,0.41,F,4,43,5,2014
ATSEA,0.53,F,6,47,5,2014
ATSEA,0.44,F,4,41,5,2014
ATSEA,0.57,F,6,45,5,2014
ATSEA,0.51,M,6,45,5,2014
ATSEA,0.42,F,4,42,5,2014
ATSEA,0.49,F,4,42,5,2014
ATSEA,0.53,F,6,46,5,2014
ATSEA,0.47,M,4,41,5,2014
ATSEA,0.69,M,16,50,5,2014
ATSEA,0.72,F,14,50,5,2014
ATSEA,0.67,M,8,49,5,2014
ATSEA,0.72,M,9,49,5,2014
ATSEA,0.53,F,6,45,5,2014
ATSEA,0.52,M,5,44,5,2014
ATSEA,0.59,F,6,44,5,2014
ATSEA,0.56,F,9,49,5,2014
ATSEA,0.6,M,9,47,5,2014
ATSEA,0.53,M,5,46,5,2014
ATSEA,0.56,F,4,47,5,2014
ATSEA,0.6,M,5,47,5,2014
ATSEA,0.55,M,6,47,5,2014
ATSEA,0.6,M,6,48,5,2014
ATSEA,0.88,M,8,54,5,2014
ATSEA,0.7,F,6,46,5,2014
ATSEA,0.51,M,6,45,5,2014
ATSEA,0.76,F,8,51,5,2014
ATSEA,0.87,F,8,52,5,2014
ATSEA,0.74,F,8,50,5,2014
ATSEA,0.51,M,4,44,5,2014
ATSEA,0.67,M,6,49,5,2014
ATSEA,0.35,M,4,40,5,2014
ATSEA,0.47,F,4,43,5,2014
ATSEA,0.59,F,8,48,5,2014
ATSEA,0.43,F,4,41,5,2014
ATSEA,0.83,F,9,52,5,2014
ATSEA,0.41,M,6,41,5,2014
ATSEA,0.55,M,8,47,5,2014
ATSEA,0.43,F,4,41,5,2014
ATSEA,0.57,F,4,46,5,2014
ATSEA,0.43,M,4,42,5,2014
ATSEA,0.51,M,6,45,5,2014
ATSEA,0.54,M,6,47,5,2014
ATSEA,0.36,M,4,39,5,2014
ATSEA,0.45,F,4,41,5,2014
ATSEA,0.53,F,6,46,5,2014
ATSEA,0.51,M,5,42,5,2014
ATSEA,0.55,M,7,43,5,2014
ATSEA,0.94,F,8,54,5,2014
ATSEA,0.46,M,4,41,5,2014
ATSEA,0.45,M,4,43,5,2014
ATSEA,0.43,F,4,41,5,2014
ATSEA,0.41,M,4,42,5,2014
ATSEA,0.62,M,14,49,5,2014
ATSEA,0.49,F,4,43,5,2014
ATSEA,0.57,M,5,45,5,2014
ATSEA,0.39,F,4,40,5,2014
ATSEA,0.42,F,4,43,5,2014
ATSEA,0.35,M,6,40,5,2014
ATSEA,0.38,M,4,41,5,2014
ATSEA,0.4,M,4,39,5,2014
ATSEA,0.54,M,5,44,5,2014
ATSEA,0.5,M,6,45,5,2014
ATSEA,0.37,M,4,39,5,2014
ATSEA,0.47,M,4,43,5,2014
ATSEA,0.52,M,5,45,5,2014
ATSEA,0.44,M,4,42,5,2014
ATSEA,0.42,M,4,42,5,2014
ATSEA,0.48,M,4,44,5,2014
ATSEA,0.37,M,4,41,5,2014
ATSEA,0.46,F,4,42,5,2014
ATSEA,0.46,F,4,44,5,2014
ATSEA,0.38,M,5,41,5,2014
ATSEA,0.42,F,4,41,5,2014
ATSEA,0.68,F,6,49,5,2014
ATSEA,0.38,M,4,41,5,2014
ATSEA,0.42,M,4,41,5,2014
ATSEA,0.58,M,6,45,5,2014
ATSEA,0.42,M,4,42,5,2014
ATSEA,0.56,M,8,45,5,2014
ATSEA,0.56,F,5,48,5,2014
ATSEA,0.47,M,4,42,5,2014
ATSEA,0.38,F,4,41,5,2014
ATSEA,0.48,F,4,43,5,2014
ATSEA,0.51,F,6,44,5,2014
ATSEA,0.48,F,6,44,5,2014
ATSEA,0.4,F,4,40,5,2014
ATSEA,0.48,F,4,44,5,2014
ATSEA,0.53,F,4,44,5,2014
ATSEA,0.55,M,8,45,5,2014
ATSEA,0.44,F,4,41,5,2014
ATSEA,0.41,F,4,41,5,2014
ATSEA,0.54,F,4,48,5,2014
ATSEA,0.46,M,4,42,5,2014
ATSEA,0.44,M,4,42,5,2014
ATSEA,0.67,F,5,48,5,2014
ATSEA,0.36,M,4,39,5,2014
ATSEA,0.41,M,4,41,5,2014
ATSEA,0.41,F,4,41,5,2014
ATSEA,0.48,M,4,43,5,2014
ATSEA,0.44,F,4,42,5,2014
ATSEA,0.45,F,6,45,5,2014
ATSEA,0.43,M,4,42,5,2014
ATSEA,0.44,M,5,44,5,2014
ATSEA,0.59,M,8,48,5,2014
ATSEA,0.41,F,5,41,5,2014
ATSEA,0.43,M,4,42,5,2014
ATSEA,0.49,M,4,43,5,2014
ATSEA,0.5,M,4,45,5,2014
ATSEA,0.55,M,6,46,5,2014
ATSEA,0.44,F,4,42,5,2014
ATSEA,0.38,F,4,40,5,2014
ATSEA,0.37,F,4,42,5,2014
ATSEA,0.42,M,4,40,5,2014
ATSEA,0.4,M,4,40,5,2014
ATSEA,0.42,M,5,42,5,2014
ATSEA,0.56,F,6,44,5,2014
ATSEA,0.37,F,4,41,5,2014
ATSEA,0.35,M,4,40,5,2014
ATSEA,0.58,M,6,47,5,2014
ATSEA,0.66,M,8,48,5,2014
ATSEA,0.44,F,4,43,5,2014
ATSEA,0.7,F,6,49,5,2014
ATSEA,0.56,M,8,46,5,2014
ATSEA,0.39,F,4,40,5,2014
ATSEA,0.41,F,4,43,5,2014
ATSEA,0.39,M,4,42,5,2014
ATSEA,0.56,M,5,46,5,2014
ATSEA,0.5,M,8,46,5,2014
ATSEA,0.38,F,4,41,5,2014
ATSEA,0.42,M,4,41,5,2014
ATSEA,0.56,M,8,45,5,2014
ATSEA,0.37,M,4,37,5,2014
ATSEA,0.52,M,6,46,5,2014
ATSEA,0.66,M,8,49,5,2014
ATSEA,0.52,F,4,46,5,2014
ATSEA,0.35,M,4,39,5,2014
ATSEA,0.5,M,8,45,5,2014
ATSEA,0.48,F,5,45,5,2014
ATSEA,0.45,M,4,42,5,2014
ATSEA,0.48,M,6,46,5,2014
ATSEA,0.49,M,6,43,5,2014
ATSEA,0.46,F,4,42,5,2014
ATSEA,0.44,F,4,43,5,2014
ATSEA,0.42,M,4,43,5,2014
ATSEA,0.38,F,4,42,5,2014
ATSEA,0.55,F,4,45,5,2014
ATSEA,0.39,M,6,42,5,2014
ATSEA,0.58,M,8,47,5,2014
ATSEA,0.86,M,9,53,5,2014
ATSEA,0.39,F,4,39,5,2014
ATSEA,0.48,F,5,44,5,2014
ATSEA,0.49,M,5,47,5,2014
ATSEA,0.4,M,4,40,11,2014
ATSEA,0.48,M,4,43,11,2014
ATSEA,0.44,F,4,40,11,2014
ATSEA,0.5,M,4,40,11,2014
ATSEA,0.53,M,4,43,11,2014
ATSEA,0.46,F,4,41,11,2014
ATSEA,0.48,M,4,41,9,2014
ATSEA,0.34,M,3,39,10,2014
ATSEA,0.36,F,4,41,10,2014
ATSEA,0.3,F,4,38,10,2014
ATSEA,0.46,F,4,43,10,2014
ATSEA,0.48,M,2,42,10,2014
ATSEA,0.54,M,4,44,10,2014
ATSEA,0.51,F,4,43,10,2014
ATSEA,0.54,F,4,45,10,2014
ATSEA,0.46,M,4,41,10,2014
ATSEA,0.55,F,4,44,10,2014
ATSEA,0.45,M,4,39,10,2014
ATSEA,0.4,M,4,40,10,2014
ATSEA,0.44,M,4,42,10,2014
ATSEA,0.52,F,6,43,10,2014
ATSEA,0.56,F,4,44,10,2014
ATSEA,0.44,M,4,43,10,2014
ATSEA,0.48,M,4,43,10,2014
ATSEA,0.5,M,4,43,10,2014
ATSEA,0.39,M,5,39,5,2014
ATSEA,0.42,F,4,40,5,2014
ATSEA,0.55,F,6,45,5,2014
ATSEA,0.46,M,4,43,6,2014
ATSEA,0.52,M,4,43,6,2014
ATSEA,0.46,M,4,41,8,2014
ATSEA,0.49,F,4,42,8,2014
ATSEA,0.52,F,4,42,8,2014
ATSEA,0.5,M,4,42,10,2014
ATSEA,0.47,M,4,42,10,2014
ATSEA,0.58,F,4,45,10,2014
ATSEA,0.43,M,6,42,5,2014
ATSEA,0.56,M,6,47,5,2014
ATSEA,0.45,M,4,42,5,2014
ATSEA,0.45,F,4,43,5,2014
ATSEA,0.58,F,7,49,5,2014
ATSEA,0.36,M,4,40,5,2014
ATSEA,0.4,M,4,41,5,2014
ATSEA,0.41,M,4,41,5,2014
ATSEA,0.43,M,4,42,5,2014
ATSEA,0.44,M,4,43,5,2014
ATSEA,0.53,F,4,44,5,2014
ATSEA,0.63,F,4,45,9,2014
ATSEA,0.57,F,4,45,9,2014
ATSEA,0.48,M,4,42,9,2014
ATSEA,0.43,M,4,42,9,2014
ATSEA,0.57,M,3,43,9,2014
ATSEA,0.48,F,4,43,9,2014
ATSEA,0.46,F,2,42,9,2014
ATSEA,0.48,M,4,42,9,2014
ATSEA,0.49,M,4,43,9,2014
ATSEA,0.51,F,4,44,9,2014
ATSEA,0.53,F,4,44,9,2014
ATSEA,0.71,M,15,46,9,2014
ATSEA,0.46,F,4,41,10,2014
ATSEA,0.37,M,3,39,10,2014
ATSEA,0.5,M,4,42,10,2014
ATSEA,0.49,F,4,43,10,2014
